Open time,Open,High,Low,Close,Volume,ATR,EMA50,EMA144,EMA200,Boll50,Boll144,Boll200,ROC50,ROC144,ROC200,CrxFM,CrxFS,CrxMS,RSI,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,sma,sd,lb,ub,signal_BB,signal_rsi,MMS,Long,Short
2016-11-10 16:00:00+03:00,1.08979,1.09058,1.08645,1.08901,48128,0.00573,1.1012,1.1029,1.10479,-1.65797,-1.61219,-1.32353,-0.21657,0.039,-0.03257,-0.0015610508627102,-0.0032965721159585,-0.0017355212532483,37.77910010471762,0,0,-1,1.09533,1.08645,0.288288,False,0.0,0.0,1.1007159999999998,0.0088305566373863,1.0830548867252272,1.1183771132747724,0,0,False,0,1
2016-11-10 20:00:00+03:00,1.08901,1.09033,1.08834,1.08907,20928,0.00547,1.10073,1.10271,1.10463,-1.54642,-1.60284,-1.30885,-0.25554,0.01088,-0.03891,-0.0018180649545025,-0.0035810370315957,-0.0017629720770932,37.86059274052682,0,0,-1,1.09533,1.08645,0.295045,True,0.0,0.0,1.099883,0.0091139200070278,1.0816551599859443,1.1181108400140556,0,0,False,0,1
2016-11-11 00:00:00+03:00,1.08932,1.08942,1.08752,1.08847,14320,0.00521,1.10025,1.10251,1.10447,-1.51497,-1.67343,-1.34824,-0.29994,-0.01542,-0.04615,-0.0020763089474217,-0.0038770016628847,-0.0018006927154629,37.33400428557984,0,0,-1,1.09533,1.08645,0.227477,False,0.0,0.0,1.0990924999999998,0.0093938176057599,1.08030486478848,1.1178801352115195,0,0,False,0,1
2016-11-11 04:00:00+03:00,1.08845,1.09229,1.08825,1.09117,20445,0.00513,1.09989,1.10235,1.10434,-1.1,-1.35438,-1.1135,-0.41738,-0.03537,-0.05249,-0.0022544608081233,-0.0040781912992476,-0.0018237304911243,41.29117264077614,1,0,-1,1.09533,1.08645,0.531532,True,0.0,0.0,1.0984535000000002,0.0094802749654642,1.0794929500690718,1.1174140499309286,0,0,False,0,1
2016-11-11 08:00:00+03:00,1.09117,1.09191,1.08676,1.0869,38790,0.00513,1.09938,1.10214,1.10416,-1.52073,-1.86504,-1.461,-0.46536,-0.06528,-0.06697,-0.0025393320452662,-0.0043978286870917,-0.0018584966418254,37.28161805866189,-1,0,-1,1.09533,1.08645,0.050676,False,0.0,0.0,1.0976075,0.0097278936298374,1.078151712740325,1.117063287259675,0,0,False,0,1
2016-11-11 12:00:00+03:00,1.08689,1.09188,1.08537,1.09017,40614,0.00523,1.09902,1.10198,1.10403,-1.05802,-1.4585,-1.17589,-0.48534,-0.08976,-0.07964,-0.0027151728629478,-0.0045956135281652,-0.0018804406652174,41.93191790219884,0,0,-1,1.09533,1.08645,0.418919,True,0.0,0.0,1.0969055,0.0097329437722318,1.0774396124555363,1.116371387544464,0,0,False,0,1
2016-11-11 16:00:00+03:00,1.09015,1.091,1.08301,1.08593,40191,0.00543,1.09851,1.10176,1.10385,-1.4458,-1.96245,-1.52089,-0.49458,-0.11695,-0.09594,-0.002992826425276,-0.0049174440341457,-0.0019246176088697,37.99780016880407,0,0,-1,1.09229,1.08301,0.314655,False,0.0,0.0,1.0959525,0.0098323097222076,1.0762878805555844,1.115617119444415,0,0,False,0,1
2016-11-11 20:00:00+03:00,1.08593,1.086,1.08409,1.08503,14867,0.00517,1.09798,1.10152,1.10366,-1.42914,-2.05056,-1.57781,-0.49572,-0.14595,-0.11404,-0.0032625826014028,-0.005234878298296,-0.0019722956968932,37.199977019313366,0,0,-1,1.09229,1.08301,0.217672,False,0.0,0.0,1.094969,0.0098948385800903,1.0751793228398194,1.1147586771601807,0,0,False,0,1
2016-11-14 00:00:00+03:00,1.08316,1.08403,1.07724,1.07964,23573,0.00536,1.09726,1.10122,1.10342,-1.83331,-2.66351,-2.00311,-0.52581,-0.18219,-0.13756,-0.0036678892964323,-0.0057056055722279,-0.0020377162757956,32.763219539134944,-1,0,-1,1.09229,1.07724,0.159468,False,1.08084,1.08409,1.093838,0.0103019801877693,1.0732340396244613,1.1144419603755389,0,0,False,0,1
2016-11-14 04:00:00+03:00,1.07963,1.08084,1.0778,1.07918,16733,0.0052,1.09655,1.10092,1.10318,-1.71568,-2.66413,-2.00987,-0.55862,-0.21753,-0.162,-0.0040493708185844,-0.0061435534387221,-0.0020941826201376,32.40797398619301,0,0,-1,1.09229,1.07724,0.128904,False,0.0,0.0,1.0926685,0.0105823578483856,1.071503784303229,1.1138332156967714,0,0,False,0,1
2016-11-14 08:00:00+03:00,1.07917,1.08058,1.07278,1.07571,34927,0.00538,1.09573,1.10057,1.1029,-1.86455,-2.99689,-2.25764,-0.58611,-0.25919,-0.19185,-0.0044993539150885,-0.006665365200658,-0.0021660112855694,29.784433620950946,-1,0,-1,1.09229,1.07278,0.150179,False,0.0,0.0,1.0912525,0.010872818777005,1.0695068624459898,1.11299813755401,0,-1,False,0,0
2016-11-14 12:00:00+03:00,1.07571,1.07887,1.07531,1.07675,43309,0.00525,1.09499,1.10024,1.10264,-1.62355,-2.78766,-2.13426,-0.60906,-0.30175,-0.2199,-0.00487578360808,-0.0071047132574879,-0.0022289296494079,31.572385463423974,0,0,-1,1.09229,1.07278,0.203485,True,0.0,0.0,1.0887185,0.0073241972974729,1.074070105405054,1.1033668945949455,0,0,False,0,1
2016-11-14 16:00:00+03:00,1.07676,1.07698,1.07087,1.07483,43580,0.00531,1.0942,1.09989,1.10237,-1.65002,-2.9138,-2.25069,-0.63567,-0.34069,-0.24794,-0.0052938604244391,-0.0076012020505568,-0.0023073416261176,30.051017829391924,-1,0,-1,1.09229,1.07087,0.184874,False,0.0,0.0,1.087205,0.0068746548238464,1.0734556903523071,1.1009543096476928,0,0,False,0,1
2016-11-14 20:00:00+03:00,1.07482,1.07587,1.07222,1.07358,26064,0.00519,1.09339,1.09953,1.10208,-1.62243,-2.94883,-2.3101,-0.66683,-0.37782,-0.27959,-0.0057191825481098,-0.0080944130851914,-0.0023752305370815,29.068932272670743,0,0,-1,1.09229,1.07087,0.126517,False,0.0,0.0,1.085839,0.0067228016559258,1.0723933966881485,1.0992846033118515,0,-1,False,0,0
2016-11-15 00:00:00+03:00,1.07357,1.07708,1.07335,1.0756,15354,0.00509,1.09269,1.0992,1.10182,-1.36245,-2.63405,-2.11009,-0.68712,-0.41043,-0.30853,-0.0060524358497582,-0.0084882856080328,-0.0024358497582745,32.885995304922275,0,0,-1,1.09229,1.07087,0.220822,True,0.0,0.0,1.084929,0.0068195646565533,1.0712898706868934,1.0985681293131069,0,0,False,0,1
2016-11-15 04:00:00+03:00,1.0756,1.07603,1.07451,1.07482,12203,0.00483,1.09199,1.09886,1.10155,-1.33422,-2.63576,-2.1365,-0.71825,-0.44394,-0.33747,-0.0063917679239313,-0.0088945125695465,-0.0025027446456151,32.16618135804505,0,0,-1,1.09229,1.07087,0.184407,False,0.0,0.0,1.0841315000000002,0.0070299257126912,1.0700716485746178,1.0981913514253827,0,0,False,0,0
2016-11-15 08:00:00+03:00,1.07482,1.08161,1.07472,1.07979,33794,0.00498,1.09151,1.0986,1.10133,-0.90433,-2.04064,-1.71905,-0.71586,-0.46839,-0.35828,-0.0065660915548394,-0.0090943609405532,-0.0025282693857137,41.0240756385516,1,0,-1,1.09229,1.07087,0.416433,True,0.0,0.0,1.08345,0.00673662729918,1.06997674540164,1.09692325459836,0,0,False,0,1
2016-11-15 12:00:00+03:00,1.08,1.0803,1.07276,1.07335,36210,0.00516,1.0908,1.09825,1.10105,-1.31955,-2.64746,-2.19613,-0.74794,-0.5001,-0.38902,-0.0069408860110867,-0.0095495411561933,-0.0026086551451065,34.70085218979263,-1,0,-1,1.09229,1.07087,0.11578,False,0.0,0.0,1.0824085,0.0065992162811915,1.069210067437617,1.0956069325623832,0,0,False,0,0
2016-11-15 16:00:00+03:00,1.07338,1.07511,1.07181,1.07314,41469,0.00503,1.09011,1.0979,1.10078,-1.25884,-2.5835,-2.17492,-0.76467,-0.53181,-0.41795,-0.0072590715097752,-0.0099427847251991,-0.0026837132154238,34.51403639653692,0,0,-1,1.09229,1.07087,0.105976,False,0.0,0.0,1.0815965,0.0066946948949495,1.068207110210101,1.0949858897898992,0,0,False,0,1
2016-11-15 20:00:00+03:00,1.07325,1.07366,1.07138,1.07215,20197,0.00483,1.0894,1.09755,1.10049,-1.25301,-2.59585,-2.21187,-0.78143,-0.56442,-0.44779,-0.0076015482908176,-0.0103437019073824,-0.0027421536165647,33.59579070721638,0,0,-1,1.09229,1.07087,0.059757,False,0.0,0.0,1.0807145,0.0067203708191574,1.0672737583616851,1.094155241638315,0,0,False,0,1
2016-11-16 00:00:00+03:00,1.07205,1.075,1.07176,1.07387,11597,0.00472,1.08879,1.09722,1.10023,-1.07532,-2.34726,-2.04632,-0.77192,-0.59522,-0.47401,-0.0078501122109754,-0.0106530585638858,-0.0028029463529104,36.74454702059072,1,0,-1,1.09229,1.07087,0.140056,True,0.0,0.0,1.0799575,0.0065881679227654,1.066781164154469,1.093133835845531,0,0,False,0,1
2016-11-16 04:00:00+03:00,1.07386,1.07592,1.07366,1.07464,11037,0.00454,1.08824,1.09691,1.09997,-0.97527,-2.20685,-1.95839,-0.75783,-0.62511,-0.50203,-0.0080678180600014,-0.0109152832576488,-0.0028474651976474,38.15829455678064,0,0,-1,1.09229,1.07087,0.176004,True,0.0,0.0,1.079236,0.006322483189682,1.066591033620636,1.091880966379364,0,0,False,0,1
2016-11-16 08:00:00+03:00,1.07463,1.07564,1.06998,1.07144,28412,0.00462,1.08758,1.09656,1.09969,-1.14528,-2.44252,-2.16753,-0.7438,-0.65502,-0.53095,-0.008381243933398,-0.0113025461061749,-0.0029213021727768,34.688503002746344,-1,0,-1,1.09229,1.07087,0.026611,False,1.07221,1.07366,1.0783845,0.0061580580286162,1.0660683839427674,1.0907006160572323,0,0,False,0,0
2016-11-16 12:00:00+03:00,1.07143,1.07221,1.06872,1.07119,34412,0.00454,1.08694,1.09621,1.0994,-1.10751,-2.39115,-2.15107,-0.73517,-0.68493,-0.56258,-0.0086539269410654,-0.011631923374938,-0.0029779964338726,34.425133925810925,0,0,-1,1.09229,1.07087,0.014939,False,0.0,0.0,1.0773855,0.0055670255451756,1.0662514489096486,1.0885195510903511,0,0,False,0,1
2016-11-16 16:00:00+03:00,1.07118,1.07182,1.06656,1.06951,43928,0.00459,1.08625,1.09584,1.09911,-1.16899,-2.47175,-2.23521,-0.72656,-0.71845,-0.596,-0.008966723078793,-0.0120241979972137,-0.0030574749184206,32.63214032397288,0,0,-1,1.08161,1.06656,0.196013,False,0.0,0.0,1.076516,0.0053568494275134,1.065802301144973,1.087229698855027,0,0,False,0,0
2016-11-16 20:00:00+03:00,1.06951,1.06971,1.06668,1.06898,19845,0.00448,1.08558,1.09547,1.09881,-1.15275,-2.44538,-2.23073,-0.71429,-0.78163,-0.62673,-0.0092518101367658,-0.0123762839342177,-0.0031244737974518,32.06474960779863,0,0,-1,1.08161,1.06656,0.160797,False,0.0,0.0,1.0754565,0.0045487398775103,1.0663590202449795,1.0845539797550203,0,0,False,0,0
2016-11-17 00:00:00+03:00,1.06899,1.07143,1.06881,1.07068,16871,0.00435,1.08499,1.09513,1.09853,-0.99844,-2.22596,-2.07231,-0.70468,-0.81332,-0.65295,-0.0094706168042739,-0.0126461687899279,-0.003175551985654,35.91384451704877,1,0,-1,1.08161,1.06656,0.273754,True,0.0,0.0,1.074694,0.0039378211982053,1.0668183576035897,1.0825696423964106,0,0,False,0,1
2016-11-17 04:00:00+03:00,1.07069,1.07069,1.06916,1.06991,15089,0.00415,1.0844,1.09478,1.09824,-1.02293,-2.23076,-2.09927,-0.69506,-0.84143,-0.68008,-0.0097017506145377,-0.0129356674860502,-0.0032339168715125,34.9479891037693,0,0,-1,1.08161,1.06656,0.222591,False,0.0,0.0,1.073938,0.0032383013740275,1.067461397251945,1.080414602748055,0,0,False,0,1
2016-11-17 08:00:00+03:00,1.06991,1.0736,1.06827,1.07238,30370,0.00423,1.08393,1.09447,1.09799,-0.82326,-1.95923,-1.89218,-0.69445,-0.85694,-0.70268,-0.0098286055316212,-0.013111024077286,-0.0032824185456647,40.47791448386157,1,0,-1,1.08161,1.06656,0.386711,True,0.0,0.0,1.073575,0.0029604809352489,1.067654038129502,1.0794959618704978,0,0,False,0,1
2016-11-17 12:00:00+03:00,1.07236,1.07453,1.06809,1.06874,35238,0.00439,1.08333,1.09412,1.09769,-1.04234,-2.21538,-2.12924,-0.68482,-0.87248,-0.72802,-0.010096000898254,-0.0134363830304846,-0.0033403821322305,35.66615460574153,0,0,-1,1.08161,1.06656,0.14485,False,0.0,0.0,1.073053,0.0028380499234452,1.0673769001531097,1.0787290998468906,0,0,False,0,0
2016-11-17 16:00:00+03:00,1.06877,1.07146,1.06292,1.06353,42188,0.00469,1.08256,1.0937,1.09735,-1.3476,-2.57425,-2.46502,-0.69259,-0.89706,-0.75697,-0.010474551728677,-0.0139065188570139,-0.0034319671283369,30.14293428253787,-1,0,-1,1.07453,1.06292,0.052541,False,1.0644,1.06809,1.0724440000000002,0.0034735563452679,1.0654968873094643,1.079391112690536,-1,0,False,0,0
2016-11-17 20:00:00+03:00,1.06354,1.0644,1.06197,1.06241,20074,0.00453,1.08177,1.09326,1.09701,-1.36045,-2.57186,-2.49747,-0.70039,-0.92526,-0.78682,-0.0108150337440347,-0.0143447444960045,-0.0035297107519697,29.09968208781825,-1,0,-1,1.07453,1.06197,0.035032,False,1.06288,1.06292,1.071727,0.003980901907801,1.063765196184398,1.079688803815602,-1,-1,False,0,0
2016-11-18 00:00:00+03:00,1.06216,1.06288,1.05812,1.05939,19081,0.00454,1.08089,1.0928,1.09663,-1.49042,-2.71155,-2.65466,-0.72558,-0.94989,-0.8194,-0.0112423186928327,-0.0148576067359519,-0.0036152880431191,26.44217429029969,-1,0,-1,1.07453,1.05812,0.077392,False,1.06099,1.06197,1.070955,0.0047669768638602,1.0614210462722795,1.0804889537277207,-1,-1,False,0,0
2016-11-18 04:00:00+03:00,1.05939,1.06099,1.05848,1.05848,18238,0.0044,1.08001,1.09232,1.09625,-1.4743,-2.67706,-2.6572,-0.75627,-0.97635,-0.85287,-0.011629884362482,-0.0153427556496107,-0.0037128712871287,25.68111360493313,0,0,-1,1.07453,1.05812,0.021938,False,0.0,0.0,1.0702,0.0054728603124434,1.059254279375113,1.0811457206248871,-1,-1,False,0,0
2016-11-18 08:00:00+03:00,1.05846,1.06135,1.05835,1.05984,35554,0.0043,1.07922,1.09188,1.09589,-1.31971,-2.47867,-2.5075,-0.76868,-0.99918,-0.88453,-0.0119451992753622,-0.0157287892512076,-0.0037835899758454,28.97142807053996,0,0,-1,1.07453,1.05812,0.104814,True,0.0,0.0,1.0694120000000005,0.0057803775144914,1.0578512449710171,1.0809727550289832,0,-1,False,0,0
2016-11-18 12:00:00+03:00,1.05984,1.06425,1.05972,1.06103,38150,0.00431,1.07851,1.09145,1.09554,-1.1916,-2.30991,-2.37661,-0.77557,-1.02112,-0.9135,-0.0121956966344023,-0.0160504415520766,-0.0038547449176742,31.815978025547047,0,0,-1,1.07453,1.05812,0.177331,True,0.0,0.0,1.0687225,0.0059220630073195,1.0568783739853609,1.0805666260146392,0,0,False,0,0
2016-11-18 16:00:00+03:00,1.06103,1.06245,1.05687,1.0586,43999,0.0044,1.07773,1.091,1.09518,-1.30624,-2.40938,-2.48652,-0.78435,-1.04398,-0.94337,-0.0125354241450971,-0.0164840355186094,-0.0039486113735122,29.240764739568803,-1,0,-1,1.07453,1.05687,0.097961,False,0.0,0.0,1.067663,0.0057302081343222,1.0562025837313556,1.0791234162686445,0,-1,False,0,0
2016-11-18 20:00:00+03:00,1.0586,1.0607,1.05826,1.05826,18566,0.00426,1.07696,1.09055,1.09481,-1.28289,-2.35352,-2.45331,-0.79405,-1.07044,-0.97504,-0.0128418347098066,-0.0168673104908058,-0.0040254757809991,28.88843502779883,0,0,-1,1.07453,1.05687,0.078709,False,0.0,0.0,1.0669085,0.0059318917502201,1.0550447164995598,1.0787722835004403,0,-1,False,0,0
2016-11-21 00:00:00+03:00,1.05915,1.06132,1.05785,1.0605,27382,0.00421,1.07632,1.09013,1.09447,-1.09263,-2.12641,-2.25993,-0.79909,-1.0897,-1.02549,-0.0130221593587931,-0.0171145685997172,-0.0040924092409241,34.48896098035139,0,0,-1,1.07453,1.05687,0.205549,True,0.0,0.0,1.0662765,0.005906322459829,1.054463855080342,1.078089144919658,0,0,False,0,0
2016-11-21 04:00:00+03:00,1.06051,1.06112,1.05876,1.06009,17167,0.00408,1.07568,1.08972,1.09413,-1.08842,-2.09396,-2.24623,-0.80413,-1.11254,-1.05534,-0.0132441585148431,-0.0174041826637361,-0.004160024148893,33.961732411534165,0,0,-1,1.07453,1.05687,0.182333,False,0.0,0.0,1.0656735,0.0058907190830377,1.0538920618339245,1.0774549381660754,0,0,False,0,0
2016-11-21 08:00:00+03:00,1.06005,1.06488,1.0597,1.06316,28126,0.00415,1.07519,1.08935,1.09382,-0.85946,-1.83027,-2.01322,-0.80633,-1.12638,-1.07891,-0.0133187855073553,-0.017523232627262,-0.0042044471199066,41.20891943339319,1,0,-1,1.07453,1.05687,0.356172,True,1.06112,1.06175,1.065138,0.0055852753783588,1.0539674492432822,1.0763085507567176,0,0,False,0,0
2016-11-21 12:00:00+03:00,1.06317,1.06463,1.06175,1.06389,33402,0.00406,1.07475,1.089,1.09352,-0.89188,-1.73522,-1.93856,-0.792,-1.13661,-1.0962,-0.0133942418859091,-0.0176428014174397,-0.0042485595315305,42.81592746367642,0,0,-1,1.07453,1.05687,0.397508,True,0.0,0.0,1.0646005,0.0051206603962967,1.0543591792074063,1.0748418207925936,0,0,False,0,0
2016-11-21 16:00:00+03:00,1.06388,1.06388,1.05922,1.06055,38580,0.00411,1.07419,1.08861,1.09319,-1.17112,-1.91299,-2.12491,-0.77317,-1.14509,-1.11263,-0.0135967186837019,-0.0179152326622979,-0.004318513978596,37.73380119153083,-1,0,-1,1.07453,1.05687,0.208381,False,0.0,0.0,1.064056,0.0049305720816241,1.0541948558367518,1.0739171441632485,0,0,False,0,0
2016-11-21 20:00:00+03:00,1.06053,1.06399,1.05896,1.06264,22724,0.00417,1.07374,1.08825,1.09289,-0.99158,-1.72663,-1.96091,-0.7423,-1.15086,-1.12903,-0.0136546713844764,-0.0180211548595949,-0.0043664834751185,42.34546925083589,0,0,-1,1.07453,1.05687,0.326727,True,0.0,0.0,1.0636285,0.0046416663012421,1.0543451673975155,1.0729118326024845,0,0,False,0,0
2016-11-22 00:00:00+03:00,1.06256,1.06492,1.06229,1.06347,18763,0.00406,1.07333,1.08791,1.09259,-0.90062,-1.63176,-1.88165,-0.69942,-1.15031,-1.14634,-0.0137098366667607,-0.0181105249795481,-0.0044006883127874,44.11562932164881,0,0,-1,1.07453,1.05687,0.373726,True,0.0,0.0,1.0633265,0.004430547399883,1.054465405200234,1.072187594799766,0,0,False,0,0
2016-11-22 04:00:00+03:00,1.06347,1.06379,1.0624,1.06299,17529,0.00387,1.07293,1.08756,1.0923,-0.92107,-1.62467,-1.887,-0.65555,-1.15248,-1.15827,-0.0137630645631662,-0.0182221845925174,-0.0044591200293511,43.287890453770125,0,0,-1,1.07453,1.05687,0.346546,False,0.0,0.0,1.063027,0.0042259998504841,1.0545750002990315,1.0714789997009682,0,0,False,0,0
2016-11-22 08:00:00+03:00,1.06301,1.06575,1.06042,1.06468,30294,0.00398,1.0726,1.08725,1.09203,-0.75689,-1.48064,-1.75672,-0.61341,-1.14921,-1.16928,-0.0137600030055979,-0.0182496149077657,-0.0044896119021677,47.05457669159248,1,0,-1,1.07453,1.05687,0.442242,True,0.0,0.0,1.0627270000000002,0.0038504027129741,1.055026194574052,1.0704278054259484,0,0,False,0,0
2016-11-22 12:00:00+03:00,1.06467,1.06491,1.06035,1.0611,29318,0.00402,1.07215,1.08689,1.09172,-1.08995,-1.67355,-1.95839,-0.5897,-1.14958,-1.18303,-0.0138912449345019,-0.0184431250589012,-0.0045518801243993,40.86307874751271,0,0,-1,1.07453,1.05687,0.239524,False,0.0,0.0,1.0622865,0.0034706078262536,1.0553452843474929,1.0692277156525074,0,0,False,0,0
2016-11-22 16:00:00+03:00,1.06109,1.06384,1.05835,1.06242,38300,0.00412,1.07177,1.08655,1.09143,-0.94202,-1.55138,-1.84885,-0.55301,-1.15084,-1.19497,-0.0139116356996291,-0.0185049227235933,-0.0045932870239641,43.79944391069559,0,0,-1,1.07453,1.05687,0.31427,True,0.0,0.0,1.0617885,0.0025343560896037,1.0567197878207926,1.0668572121792077,0,0,False,0,0
2016-11-22 20:00:00+03:00,1.06242,1.06294,1.06103,1.06243,18680,0.00396,1.07141,1.08622,1.09114,-0.92886,-1.51593,-1.8231,-0.51534,-1.15028,-1.20691,-0.0139397419124083,-0.0185706352418512,-0.0046308933294429,43.82220152958016,0,0,-1,1.07453,1.05687,0.314836,True,0.0,0.0,1.061473,0.0019484625516608,1.0575760748966785,1.0653699251033215,0,0,False,0,0
2016-11-23 00:00:00+03:00,1.0622,1.06343,1.06214,1.06238,11728,0.00377,1.07105,1.08589,1.09085,-0.92336,-1.48539,-1.80041,-0.48963,-1.15693,-1.22154,-0.0139686364577646,-0.0186373990474218,-0.0046687625896572,43.72685845084487,0,0,-1,1.07453,1.05687,0.312005,True,0.0,0.0,1.0614155,0.0019009539847313,1.0576135920305372,1.065217407969463,0,0,False,0,0
2016-11-23 04:00:00+03:00,1.06238,1.06312,1.06193,1.0629,9758,0.00359,1.07073,1.08557,1.09057,-0.86356,-1.42109,-1.7427,-0.46017,-1.15456,-1.2308,-0.0139618026154859,-0.0186659140088438,-0.0047041113933579,45.06548157888985,0,0,-1,1.07453,1.05687,0.34145,True,0.0,0.0,1.06144,0.0019175313074952,1.0576049373850096,1.0652750626149905,0,0,False,0,0
2016-11-23 08:00:00+03:00,1.0629,1.06433,1.05998,1.06118,22008,0.00364,1.07036,1.08523,1.09028,-1.04763,-1.49487,-1.8223,-0.44922,-1.15402,-1.24544,-0.0140127028402343,-0.0187715561921633,-0.0047588533519289,41.54512227874492,-1,0,-1,1.07453,1.05687,0.244054,False,0.0,0.0,1.0615295,0.0018576512474978,1.0578141975050044,1.0652448024949956,0,0,False,0,0
2016-11-23 12:00:00+03:00,1.06118,1.06361,1.05561,1.05573,36466,0.00395,1.06978,1.08483,1.08994,-1.67214,-1.78619,-2.12195,-0.46243,-1.15894,-1.26013,-0.0142555388214789,-0.019095791537609,-0.00484025271613,32.80153131450692,-1,0,-1,1.06575,1.05561,0.011834,False,1.05656,1.05998,1.061392,0.0021706550065197,1.0570506899869607,1.0657333100130395,-1,0,False,1,0
2016-11-23 16:00:00+03:00,1.05572,1.05656,1.05258,1.05567,45293,0.00396,1.06923,1.08443,1.0896,-1.65501,-1.74332,-2.08658,-0.46174,-1.16567,-1.27394,-0.0143984389060976,-0.0192958026656057,-0.004897363759508,32.7198879243719,0,0,-1,1.06575,1.05258,0.234624,False,0.0,0.0,1.0611834999999998,0.0025024856589232,1.0561785286821532,1.0661884713178464,-1,0,False,1,0
2016-11-23 20:00:00+03:00,1.05567,1.05639,1.05373,1.05516,25518,0.00386,1.06868,1.08402,1.08925,-1.74026,-1.72793,-2.08305,-0.47125,-1.17512,-1.28419,-0.0145380795329617,-0.0194946737935478,-0.0049565942605861,31.991003969924936,0,0,-1,1.06575,1.05258,0.1959,False,0.0,0.0,1.06089,0.002842556299393,1.055204887401214,1.066575112598786,-1,0,False,1,0
2016-11-24 00:00:00+03:00,1.05485,1.05556,1.05316,1.05346,19653,0.00376,1.06808,1.0836,1.0889,-1.93623,-1.78033,-2.14894,-0.48913,-1.18188,-1.29444,-0.0147324055967953,-0.0197634461678659,-0.0050310405710706,29.62220909751419,-1,0,-1,1.06575,1.05258,0.066819,False,0.0,0.0,1.0606330000000002,0.0032619191960458,1.0541091616079084,1.067156838392092,-1,-1,False,1,0
2016-11-24 04:00:00+03:00,1.05346,1.05502,1.05247,1.05467,19175,0.00367,1.06756,1.0832,1.08856,-1.77041,-1.66497,-2.04476,-0.5005,-1.18682,-1.30021,-0.0148292830932897,-0.0199114414935476,-0.0050821584002579,33.40211636285542,0,0,-1,1.06575,1.05247,0.165663,True,0.0,0.0,1.0604535,0.0034901670521705,1.0534731658956586,1.0674338341043412,0,0,False,1,0
2016-11-24 08:00:00+03:00,1.05467,1.0578,1.05176,1.05667,32951,0.00384,1.06713,1.08284,1.08824,-1.46487,-1.51116,-1.89934,-0.50998,-1.1863,-1.30596,-0.0148674609859275,-0.0199778549594482,-0.0051103939735206,39.21352949717252,1,0,-1,1.06575,1.05247,0.316265,True,0.0,0.0,1.060262,0.0035910951268311,1.053079809746338,1.0674441902536622,0,0,False,1,0
2016-11-24 12:00:00+03:00,1.05667,1.05849,1.05426,1.05623,31440,0.00387,1.0667,1.08247,1.08792,-1.49635,-1.49982,-1.90043,-0.50832,-1.18671,-1.31081,-0.014930460221732,-0.0200903212368518,-0.0051598610151197,38.41924244397858,0,0,-1,1.06575,1.05247,0.283133,False,0.0,0.0,1.060069,0.0037028138659319,1.052663372268136,1.067474627731864,0,0,False,1,0
2016-11-24 16:00:00+03:00,1.05623,1.05793,1.05539,1.05545,25507,0.00377,1.06626,1.0821,1.0876,-1.55108,-1.50722,-1.92037,-0.5141,-1.18981,-1.31388,-0.0150078165711308,-0.0202188639916622,-0.0052110474205313,36.988901427985134,0,0,-1,1.06575,1.05247,0.224398,False,0.0,0.0,1.0596835,0.0037648964128404,1.052153707174319,1.067213292825681,0,0,False,1,0
2016-11-24 20:00:00+03:00,1.05544,1.05573,1.05478,1.05517,7408,0.00357,1.06583,1.08172,1.08727,-1.54668,-1.48666,-1.90813,-0.52081,-1.19293,-1.32054,-0.0150591847759128,-0.0203190007297401,-0.0052598159538272,36.46408880426375,-1,0,-1,1.06575,1.05247,0.203313,False,0.0,0.0,1.0592475,0.0037570255241199,1.0517334489517602,1.06676155104824,0,0,False,1,0
2016-11-25 00:00:00+03:00,1.05462,1.05611,1.05291,1.0557,17934,0.00355,1.06543,1.08137,1.08696,-1.42365,-1.42317,-1.84914,-0.52472,-1.19693,-1.3245,-0.015098986454485,-0.0203940513403427,-0.0052950648858577,38.25004981337049,0,0,-1,1.06575,1.05247,0.243223,True,0.0,0.0,1.0590050000000002,0.0038244483605575,1.0513561032788852,1.0666538967211152,0,0,False,1,0
2016-11-25 04:00:00+03:00,1.05571,1.05774,1.05496,1.05691,21678,0.00349,1.06509,1.08103,1.08666,-1.20932,-1.32597,-1.75302,-0.52674,-1.1964,-1.33203,-0.0150817004286077,-0.0204085494507572,-0.0053268490221494,42.241775846676624,1,0,-1,1.06575,1.05247,0.334337,True,1.05611,1.05676,1.0587185,0.003751742437215,1.05121501512557,1.06622198487443,0,0,False,0,0
2016-11-25 08:00:00+03:00,1.05688,1.06144,1.05676,1.05951,36124,0.00358,1.06488,1.08073,1.08639,-0.81591,-1.15892,-1.57988,-0.51198,-1.18588,-1.33146,-0.0149597455427508,-0.0203018376419287,-0.0053420920991779,49.75745762485392,1,0,-1,1.06575,1.05247,0.53012,True,1.05774,1.05822,1.0585205,0.0035887359964255,1.0513430280071487,1.0656979719928512,0,0,False,0,0
2016-11-25 12:00:00+03:00,1.05954,1.06045,1.05822,1.06034,29709,0.00348,1.0647,1.08045,1.08613,-0.68263,-1.09158,-1.51317,-0.47486,-1.17172,-1.33087,-0.014853726163306,-0.0202104985193429,-0.0053567723560368,51.90880029208756,0,0,-1,1.06575,1.05247,0.59262,True,0.0,0.0,1.058388,0.0034617041740855,1.051464591651829,1.0653114083481712,0,0,False,0,0
